filename,width,height,xmin,ymin,xmax,ymax
pic_691.jpeg,626,412,12,16,626,393
pic_1028.jpg,1600,1200,810,36,1589,665
yoto04989.png,1280,720,672,157,842,257
pic_685.png,1121,576,4,6,1084,305
pic_108.jpeg,410,230,63,80,330,176
pic_652.jpg,596,424,28,81,582,263
pic_134.jpeg,180,180,9,46,151,125
pic_120.jpg,620,310,21,10,363,159
pic_901.jpg,1500,1000,442,156,1128,713
pic_1174.jpeg,600,339,200,49,317,135
pic_915.jpg,2000,1251,118,303,1982,1116
pic_083.jpg,868,488,106,132,763,377
pic_1148.jpg,1000,482,120,39,866,408
pic_097.jpg,730,486,8,73,707,454
pic_068.jpg,788,443,117,17,742,311
moto07657.png,1280,720,680,35,1037,249
yoto00494.png,1280,720,149,277,694,460
pic_726.jpg,849,637,9,123,849,504
pic_054.jpg,560,282,32,34,552,257
moto12500.png,1280,720,521,176,841,343
pic_281.jpg,750,422,14,70,736,243
moto03800.png,1280,720,646,62,1007,298
foto01364.png,1280,720,608,97,1114,506
pic_295.jpg,480,270,62,50,429,221
pic_518.png,400,300,64,115,200,172
moto04612.png,1280,720,678,1,1023,372
pic_242.jpg,1000,1000,146,275,883,719
pic_524.jpg,406,302,9,29,393,258
pic_256.jpg,864,486,144,37,711,327
foto02872.png,1280,720,707,21,1280,611
pic_252.jpg,750,422,112,70,648,249
pic_534.jpg,662,443,65,143,562,309
moto16212.png,1280,720,994,161,1158,253
pic_285.jpg,590,350,160,23,552,279
moto16038.png,1280,720,347,191,861,381
pic_078.jpg,652,400,42,34,648,295
pic_736.jpg,800,427,63,25,692,379
pic_050.jpg,488,488,26,146,352,349
pic_044.jpg,500,750,39,261,459,481
pic_722.jpg,1024,768,47,216,982,668
pic_911.png,280,280,4,77,279,257
pic_1170.png,400,400,32,128,380,260
pic_905.jpg,300,300,3,2,269,157
pic_093.jpg,600,600,52,163,587,387
pic_087.jpg,992,558,73,24,986,534
moto07860.png,1280,720,632,171,1021,488
pic_939.png,960,661,137,101,800,511
pic_118.jpg,652,400,57,77,634,301
pic_124.png,1976,932,238,20,1579,666
pic_130.jpg,660,371,51,34,429,179
pic_656.PNG,928,519,61,75,927,372
pic_1004.jpg,1000,667,57,80,944,492
foto00320.png,1280,720,473,540,720,708
pic_1010.jpg,683,800,212,140,477,372
pic_871.jpg,1300,1116,389,111,968,359
pic_681.png,1000,509,87,20,901,383
pic_859.jpg,374,374,4,86,356,220
foto01770.png,1280,720,342,189,915,582
foto01016.png,1280,720,202,122,752,634
pic_695.png,640,368,7,8,640,236
pic_468.jpg,340,226,51,34,292,126
pic_440.jpg,1920,658,615,74,1387,366
pic_454.jpg,1200,630,49,79,1200,611
pic_332.jpeg,415,415,32,114,402,305
moto15690.png,1280,720,791,413,1052,550
yoto02640.png,1280,720,326,138,1036,386
pic_497.jpg,1000,887,30,187,981,613
foto01567.png,1280,720,441,33,1016,506
pic_482.jpg,3000,2249,454,728,2854,1300
yoto02669.png,1280,720,215,132,1042,404
foto04351.png,1280,720,15,4,1280,703
moto01828.png,1280,720,564,85,1130,527
pic_455.jpg,730,474,101,55,667,295
pic_333.jpg,290,290,8,55,145,133
pic_327.jpg,700,400,56,64,472,308
pic_441.jpg,801,801,53,302,792,506
pic_469.png,1370,1000,35,169,1370,827
yoto02872.png,1280,720,620,264,676,322
pic_858.png,690,500,94,179,602,415
pic_680.jpg,720,480,23,71,702,448
pic_870.jpg,590,232,124,50,288,182
moto15487.png,1280,720,621,229,741,279
pic_1005.jpg,250,250,1,27,250,209
pic_131.jpg,640,360,22,19,585,149
pic_657.jpg,640,640,11,93,640,567
pic_125.jpg,2048,1370,232,444,1807,822
moto10528.png,1280,720,434,75,787,310
pic_1159.jpg,334,400,3,175,296,386
pic_086.jpeg,1171,1171,17,268,1171,770
pic_092.jpg,5324,3543,943,471,4080,2775
yoto00320.png,1280,720,219,327,747,481
pic_1165.jpeg,1024,780,77,449,569,683
yoto01016.png,1280,720,457,247,1156,389
pic_904.jpg,1300,975,286,172,1068,700
pic_910.jpg,800,800,73,184,765,604
pic_045.jpg,466,311,47,42,450,254
pic_723.jpg,1920,1080,211,188,1004,794
pic_737.jpg,1170,400,534,163,959,400
pic_051.jpg,600,600,8,189,598,445
pic_079.jpg,1200,1200,57,358,1188,938
pic_284.jpg,1440,960,202,58,1201,921
pic_290.png,600,450,36,66,574,405
pic_521.jpg,864,486,427,64,615,162
pic_247.jpg,835,508,128,188,753,442
pic_253.jpg,500,228,2,7,498,222
pic_535.jpeg,412,369,56,56,386,310
pic_509.jpg,1500,1016,120,154,1396,763
pic_279.jpg,1280,720,383,114,1199,420
foto14791.png,1280,720,634,429,755,521
pic_245.jpg,642,355,141,53,502,227
pic_523.jpg,810,456,1,6,800,222
pic_537.jpg,752,395,64,28,376,215
pic_251.png,768,592,7,21,763,295
pic_286.png,507,371,52,20,477,181
yoto10441.png,1280,720,120,315,647,438
foto05105.png,1280,720,327,41,959,271
pic_292.jpg,1500,1000,38,40,1479,927
pic_721.jpg,810,400,60,95,798,379
pic_047.JPG,800,800,24,208,787,566
pic_053.jpg,500,312,1,14,499,304
pic_735.png,1024,768,90,106,988,537
pic_906.jpg,300,200,7,24,300,186
foto04757.png,1280,720,572,431,778,561
pic_1167.JPG,878,1087,15,43,865,574
pic_912.jpg,600,307,38,131,271,289
pic_084.jpg,600,600,14,140,584,392
foto01161.png,1280,720,712,322,1280,718
pic_090.jpeg,1300,1430,50,279,1293,774
pic_669.jpg,1536,1152,18,70,1536,1113
pic_655.jpg,480,360,28,91,437,253
pic_133.jpg,1000,1000,109,351,911,587
pic_127.jpg,600,600,41,29,569,465
pic_899.jpg,390,220,41,16,390,134
pic_1013.jpg,640,360,194,83,500,233
foto14356.png,1280,720,592,303,668,361
moto00088.png,1280,720,589,190,905,418
pic_696.jpg,1200,715,92,203,1138,529
pic_682.png,703,320,60,47,686,282
pic_319.jpg,2000,2000,122,437,1936,1460
pic_331.jpg,5760,3840,1190,1211,4495,2429
pic_457.jpg,665,665,31,138,653,505
pic_443.jpg,300,300,44,92,262,200
yoto00929.png,1280,720,176,311,702,453
pic_325.png,796,417,145,81,693,275
pic_480.jpg,400,400,69,111,350,273
foto04409.png,1280,720,198,48,1113,620
yoto09716.png,1280,720,152,356,626,485
pic_481.jpg,649,866,14,284,649,504
pic_495.jpg,2880,1400,703,464,892,559
pic_442.png,768,592,2,21,768,254
pic_324.jpg,280,413,4,63,280,357
pic_330.png,1370,1000,148,25,1264,969
pic_456.jpg,612,344,156,126,368,231
pic_318.jpg,752,395,54,10,717,395
yoto00900.png,1280,720,165,308,694,433
pic_683.jpg,480,387,21,89,468,255
pic_697.jpeg,722,542,5,49,700,357
pic_867.jpg,744,600,13,89,724,483
yoto01161.png,1280,720,261,89,919,611
pic_126.jpeg,616,347,122,174,299,257
pic_898.jpg,360,360,6,13,349,344
pic_654.jpg,500,500,7,74,500,275
pic_132.jpg,700,700,52,177,665,520
pic_668.jpg,500,281,6,1,485,239
foto01799.png,1280,720,409,241,911,662
pic_085.jpg,851,477,204,21,694,403
pic_1172.jpg,1500,1443,24,9,1492,695
moto07686.png,1280,720,627,32,1066,347
pic_1166.jpg,580,580,97,93,470,419
pic_052.jpg,1500,1500,24,222,1499,691
pic_720.jpg,1134,674,89,163,1097,580
moto07889.png,1280,720,630,114,1105,538
pic_708.jpg,1000,750,98,29,900,725
moto03423.png,1280,720,629,46,970,298
pic_293.jpg,500,599,21,162,485,343
pic_287.jpg,500,500,23,119,474,375
pic_536.jpg,361,361,18,56,351,297
pic_250.jpg,800,400,284,68,736,213
pic_244.png,551,342,3,38,549,310
pic_522.jpg,500,500,9,151,489,346
pic_278.jpg,1024,683,120,167,997,601
pic_223.png,1000,727,12,2,994,702
pic_545.jpg,1000,541,141,72,927,267
pic_551.jpg,500,255,28,18,486,233
pic_237.jpg,660,330,46,15,646,212
yoto00813.png,1280,720,165,313,709,434
foto05163.png,1280,720,132,61,1030,418
pic_747.jpg,600,450,1,71,423,323
pic_021.jpg,652,400,37,35,609,257
pic_035.jpg,1717,1289,6,34,1712,1289
foto04902.png,1280,720,447,283,721,448
moto03336.png,1280,720,690,110,1032,403
pic_009.jpg,5625,3750,315,840,4119,2479
yoto00436.png,1280,720,169,268,684,565
pic_790.jpg,200,200,1,14,200,195
yoto00378.png,1280,720,212,277,718,564
pic_155.jpg,2520,1316,262,56,2453,1071
pic_141.jpg,1668,751,59,28,1657,670
foto05598.png,1280,720,459,145,789,351
pic_169.jpg,600,600,37,174,593,437
pic_828.jpg,1080,810,1,1,947,673
pic_1049.jpg,750,366,105,97,607,278
pic_196.jpg,1000,1000,8,224,1000,640
pic_182.jpg,1000,1000,71,225,967,558
pic_814.jpeg,640,473,1,20,640,255
pic_1075.jpg,1200,630,571,232,776,309
pic_357.jpeg,1200,801,256,247,805,706
pic_343.jpg,800,800,42,248,800,525
pic_419.jpg,600,378,34,84,558,285
pic_394.jpg,270,270,11,58,270,157
pic_380.jpg,760,468,107,16,684,259
yoto05163.png,1280,720,665,195,922,269
yoto00755.png,1280,720,159,297,698,433
pic_418.jpg,353,258,14,38,351,223
pic_424.jpg,500,500,9,161,494,345
pic_342.jpg,1280,854,200,130,1198,538
pic_356.jpg,800,800,12,218,799,631
pic_1060.jpg,510,200,5,65,370,176
pic_801.jpg,1000,476,11,125,1000,302
foto14443.png,1280,720,580,205,615,243
pic_815.jpg,950,713,68,82,886,614
pic_1074.png,632,391,198,51,632,371
pic_183.jpg,600,600,59,289,572,495
pic_197.jpg,1200,800,326,189,883,380
moto05801.png,1280,720,566,1,973,295
pic_1048.jpeg,450,450,85,71,377,248
foto00378.png,1280,720,612,312,772,418
pic_140.jpg,800,450,89,42,689,286
pic_154.jpg,640,359,81,25,548,177
pic_975.jpg,400,400,94,143,396,309
pic_961.jpeg,300,271,17,137,254,266
pic_785.png,400,400,56,102,349,225
pic_008.jpg,360,360,33,120,335,263
pic_752.png,280,280,10,70,280,247
pic_746.jpg,1080,1080,30,117,1080,708
pic_020.jpg,360,360,26,85,356,229
moto04699.png,1280,720,659,3,1004,375
yoto02988.png,1280,720,299,255,832,455
pic_550.jpg,1000,1000,56,211,963,736
pic_222.jpg,2000,2000,34,400,1976,1525
yoto10383.png,1280,720,192,312,632,417
pic_544.jpg,240,240,1,33,237,141
pic_234.jpg,600,600,17,120,598,393
foto02814.png,1280,720,286,91,1048,635
pic_552.jpg,590,330,269,75,567,246
pic_546.jpg,1388,1052,89,260,1356,623
pic_220.png,1031,677,33,90,1022,424
yoto02785.png,1280,720,372,245,994,427
moto04670.png,1280,720,676,12,1027,369
pic_208.jpg,900,507,98,200,694,378
foto01306.png,1280,720,747,369,1233,720
pic_750.jpg,1500,1500,22,333,1500,1089
pic_036.jpg,300,300,19,87,283,209
pic_022.jpg,2400,1800,1058,707,2047,1192
pic_744.jpg,835,511,261,156,650,359
pic_778.jpg,1024,575,33,2,1024,566
pic_787.jpg,1500,1000,433,220,1196,760
foto01886.png,1280,720,384,196,859,574
pic_1102.jpg,600,600,10,144,599,356
pic_963.jpg,472,472,56,52,341,276
pic_142.jpg,750,422,386,104,705,265
pic_156.jpg,2000,2000,40,156,1936,1904
foto07367.png,1280,720,463,368,557,438
pic_181.jpeg,600,600,13,134,595,378
pic_195.jpg,1400,1400,632,594,964,872
pic_1076.png,600,338,55,22,578,165
pic_817.jpg,520,245,108,22,455,193
pic_340.jpg,360,360,12,91,272,222
pic_426.jpg,515,366,2,32,502,330
pic_432.jpg,400,400,25,110,399,318
yoto00958.png,1280,720,480,268,1108,410
yoto06497.png,1280,720,232,145,1156,372
pic_354.jpg,612,612,11,173,612,366
pic_368.jpg,621,414,68,9,589,206
moto03916.png,1280,720,634,33,997,271
pic_397.jpg,954,675,288,213,907,478
yoto06468.png,1280,720,280,198,1139,382
foto04322.png,1280,720,28,3,1280,703
yoto01306.png,1280,720,150,319,646,482
pic_396.png,1200,600,156,103,1113,456
pic_382.jpg,797,620,70,124,787,496
yoto00030.png,1280,720,144,158,879,298
yoto02814.png,1280,720,549,262,678,382
foto02785.png,1280,720,277,78,1015,668
pic_433.jpg,500,500,13,45,491,479
pic_341.jpg,720,450,61,30,651,303
pic_427.jpg,300,195,10,13,293,156
yoto10586.png,1280,720,213,322,650,621
yoto03075.png,1280,720,341,198,778,307
pic_802.jpg,1000,750,337,119,636,269
pic_194.jpg,1280,720,139,68,989,501
pic_180.jpg,900,900,24,128,880,859
pic_143.jpg,250,250,24,59,224,150
foto00233.png,1280,720,614,293,690,351
pic_962.jpg,480,310,209,3,479,310
pic_976.JPG,360,480,1,121,359,451
pic_1117.jpg,900,470,148,46,646,266
pic_786.jpg,860,520,30,110,829,429
pic_792.png,1920,1080,270,110,1572,606
moto03452.png,1280,720,647,27,984,274
moto02002.png,1280,720,584,1,983,564
pic_023.jpg,1280,720,362,119,1160,563
pic_037.jpg,300,300,16,73,273,220
pic_209.jpg,616,347,138,31,576,206
pic_547.png,640,316,24,20,630,127
pic_221.jpg,694,427,10,8,687,253
pic_235.jpg,780,520,104,203,392,362
pic_219.jpg,640,360,88,12,546,338
pic_557.jpg,640,640,23,158,640,410
pic_225.JPG,300,300,3,69,292,229
pic_543.jpg,300,300,9,70,295,217
moto16067.png,1280,720,602,10,735,64
pic_755.jpg,800,600,120,93,739,496
pic_741.jpg,1280,719,136,90,1148,623
pic_027.jpg,488,488,74,167,477,379
pic_1113.jpg,1680,1120,157,50,1472,1022
foto14530.png,1280,720,550,318,564,331
pic_966.jpg,800,400,231,45,663,197
moto03481.png,1280,720,652,28,986,271
pic_1107.png,369,323,15,29,369,151
yoto01074.png,1280,720,250,74,926,608
pic_782.jpg,1074,869,65,307,1049,770
pic_147.png,636,544,54,163,612,386
moto03278.png,1280,720,669,1,979,247
pic_153.jpg,270,270,13,45,258,217
pic_806.png,370,270,32,32,367,218
pic_812.jpg,1280,720,290,7,1280,343
moto13080.png,1280,720,1,57,497,227
pic_184.jpg,642,355,117,57,512,294
pic_190.jpg,920,616,141,74,767,461
foto04496.png,1280,720,90,1,747,300
pic_379.jpg,592,301,12,40,585,279
foto14849.png,1280,720,643,517,757,606
pic_345.jpg,850,478,66,153,789,321
pic_351.jpg,1600,800,239,132,1538,508
pic_437.jpg,700,392,142,34,663,266
foto14646.png,1280,720,612,339,636,358
foto02756.png,1280,720,242,84,1032,682
foto01277.png,1280,720,607,235,1107,640
pic_386.jpg,800,533,246,170,587,285
pic_393.jpg,1200,520,343,73,999,283
pic_387.jpg,303,303,5,81,297,227
foto01538.png,1280,720,465,1,1026,484
foto02031.png,1280,720,408,203,894,606
pic_350.jpg,860,524,1,7,851,402
yoto00784.png,1280,720,149,272,713,421
pic_436.jpg,806,431,10,113,799,429
pic_422.jpg,3000,2000,1038,537,2896,1279
pic_344.png,987,599,6,47,987,281
pic_378.jpg,1400,932,40,140,1140,530
moto04728.png,1280,720,660,1,1004,363
foto01074.png,1280,720,326,151,846,606
pic_185.jpg,2520,2126,19,47,2520,968
foto01712.png,1280,720,506,1,1032,456
pic_813.jpg,425,425,29,19,397,188
pic_152.jpg,970,546,93,123,541,348
pic_146.jpg,1280,854,67,394,1235,722
foto05366.png,1280,720,142,112,958,467
pic_797.jpg,700,550,27,74,608,535
pic_967.jpg,1000,667,49,107,868,479
pic_1106.jpg,770,484,142,156,606,328
pic_1112.jpg,940,460,110,36,845,430
pic_973.png,1920,370,967,167,1032,207
pic_998.jpg,678,381,6,20,678,307
pic_740.jpg,960,572,15,21,933,546
pic_026.jpg,600,600,74,84,526,526
pic_032.jpg,432,432,8,33,431,323
pic_754.jpg,1383,1037,212,245,1172,597
yoto02756.png,1280,720,335,189,999,376
yoto01277.png,1280,720,127,328,641,503
foto14733.png,1280,720,507,306,605,405
yoto02959.png,1280,720,300,238,802,443
pic_224.jpg,640,427,20,28,594,312
pic_542.jpg,1000,1000,32,109,989,626
pic_556.jpg,360,360,10,79,360,194
pic_230.jpg,1500,1000,295,268,1324,671
pic_218.jpg,616,321,61,55,317,162
moto07425.png,1280,720,688,1,1090,389
foto04293.png,1280,720,52,1,1280,712
pic_568.jpg,600,315,157,9,455,148
pic_226.jpg,280,413,3,146,280,283
pic_232.jpg,852,479,233,44,836,448
pic_554.jpg,2000,2000,86,510,2000,1465
moto03858.png,1280,720,637,42,1007,282
moto01915.png,1280,720,476,69,1050,613
moto15545.png,1280,720,687,67,815,149
pic_018.jpg,500,248,13,12,500,198
foto01857.png,1280,720,399,238,858,648
pic_024.jpg,750,422,132,45,694,311
pic_030.jpg,350,350,3,44,343,295
pic_1104.jpg,480,360,39,47,480,297
pic_965.jpg,417,480,1,19,417,294
pic_971.jpg,780,438,442,61,548,110
pic_1110.png,2000,2000,687,714,1367,1295
pic_959.jpg,575,323,156,1,338,100
pic_781.jpg,1440,810,117,78,1399,658
pic_150.jpg,695,352,56,198,294,260
foto04873.png,1280,720,544,276,786,439
pic_144.jpg,800,800,17,214,797,603
pic_1070.jpeg,1000,820,207,150,766,590
yoto01103.png,1280,720,239,68,912,613
pic_811.jpg,400,267,21,50,369,231
pic_193.jpg,1600,1000,587,12,1515,450
pic_839.jpg,800,475,193,56,563,329
pic_187.jpg,1080,812,19,175,1076,651
pic_408.jpg,466,466,12,19,463,255
pic_434.jpg,1140,400,291,86,490,197
pic_352.jpg,1600,734,82,30,960,511
pic_346.jpg,528,396,123,23,473,234
pic_420.jpg,750,375,348,60,700,140
foto01248.png,1280,720,601,218,1104,618
pic_385.jpg,361,361,52,54,321,239
pic_384.jpg,2650,1180,256,251,2397,810
yoto10557.png,1280,720,101,299,663,438
pic_390.png,3266,1022,709,158,1946,651
pic_421.jpg,800,800,23,222,751,581
pic_435.jpg,240,240,3,11,234,228
pic_353.jpg,652,390,93,50,596,308
pic_838.jpg,1000,1000,224,411,871,644
pic_186.jpg,300,300,26,31,274,256
pic_1059.jpg,480,360,11,61,474,266
pic_192.png,950,534,253,36,803,274
pic_804.jpg,1000,550,7,362,355,499
pic_810.jpg,1200,960,38,96,1173,922
pic_145.jpg,488,488,11,183,479,318
pic_151.jpg,500,222,11,15,489,186
pic_179.jpeg,360,360,6,107,360,259
pic_794.png,544,366,6,1,476,275
foto01103.png,1280,720,318,112,862,606
pic_1139.jpg,739,492,78,171,719,370
pic_780.jpg,800,800,172,168,638,335
pic_970.jpg,1600,899,661,210,1277,427
pic_1105.jpg,3200,1800,1770,1176,2208,1453
pic_964.jpg,818,818,48,213,592,565
pic_757.jpg,1000,717,1,8,955,606
pic_031.jpg,1000,1000,64,185,1000,816
moto13109.png,1280,720,411,426,823,720
pic_743.png,1060,643,89,67,963,381
moto05743.png,1280,720,607,1,976,305
pic_019.jpg,1144,1144,55,200,1105,884
yoto01248.png,1280,720,137,312,655,442
pic_555.jpg,600,400,14,16,595,203
pic_227.jpg,319,186,6,10,318,104
pic_569.png,580,330,32,12,541,232
